trading_date,session,block_high,block_high_first,block_low,block_low_first,block_open,block_close,block_range_pips,block_return_pips,daily_range_pips,contribution_pct
2008-11-30,Post-London,1.2681,1.2666,1.2612,1.2662,1.2665,1.2636,13.999999999998458,-28.999999999999027,21.999999999999797,63.63636363635722
2008-11-30,Post-NY,1.2718,1.2718,1.2592,1.2718,1.2718,1.2613,21.999999999999797,-104.99999999999955,21.999999999999797,100.0
2008-12-01,Asia,1.2651,1.2618,1.26,1.2614,1.2618,1.265,9.00000000000123,31.999999999998696,23.999999999999577,37.500000000005784
2008-12-01,London,1.2642,1.2616,1.2564,1.2614,1.2614,1.2632,23.999999999999577,18.000000000000238,23.999999999999577,100.0
2008-12-01,NY,1.2768,1.2708,1.2676,1.2696,1.2708,1.2719,20.999999999999908,11.000000000001009,23.999999999999577,87.50000000000115
2008-12-01,Post-Asia,1.2653,1.2653,1.2603,1.265,1.2651,1.2615,20.000000000000018,-35.99999999999825,23.999999999999577,83.33333333333488
2008-12-01,Post-London,1.2709,1.2638,1.2623,1.2629,1.2633,1.2707,13.999999999998458,73.99999999999851,23.999999999999577,58.33333333332794
2008-12-01,Post-NY,1.2739,1.2611,1.2583,1.261,1.2611,1.2716,17.000000000000348,104.99999999999955,23.999999999999577,70.83333333333603
2008-12-02,Asia,1.2744,1.2688,1.2686,1.2687,1.2688,1.2703,16.999999999998128,15.000000000000568,20.000000000000018,84.99999999999056
2008-12-02,London,1.271,1.2686,1.2609,1.2684,1.2685,1.2626,15.000000000000568,-59.00000000000016,20.000000000000018,75.00000000000277
2008-12-02,NY,1.2694,1.2631,1.2604,1.2625,1.2625,1.2694,20.000000000000018,69.00000000000128,20.000000000000018,100.0
2008-12-02,Post-Asia,1.273,1.2704,1.2673,1.27,1.2702,1.2684,10.999999999998789,-18.000000000000238,20.000000000000018,54.999999999993896
2008-12-02,Post-London,1.2666,1.2627,1.2619,1.2621,1.2625,1.2624,10.000000000001119,-0.9999999999998899,20.000000000000018,50.00000000000555
2008-12-02,Post-NY,1.2728,1.2717,1.2635,1.2714,1.2717,1.2719,14.999999999998348,1.9999999999997797,20.000000000000018,74.99999999999167
2008-12-03,Asia,1.272,1.2686,1.267,1.2683,1.2685,1.2675,14.999999999998348,-9.999999999998899,27.000000000001467,55.55555555554642
2008-12-03,London,1.2684,1.2677,1.2551,1.2673,1.2675,1.2607,19.000000000000128,-68.00000000000139,27.000000000001467,70.37037037036701
2008-12-03,NY,1.2744,1.2637,1.2603,1.2629,1.2633,1.274,19.000000000000128,106.99999999999932,27.000000000001467,70.37037037036701
2008-12-03,Post-Asia,1.2693,1.2676,1.2661,1.2674,1.2674,1.2674,8.999999999999009,0.0,27.000000000001467,33.33333333332785
2008-12-03,Post-London,1.266,1.2607,1.2589,1.2603,1.2606,1.2634,20.999999999999908,28.000000000001357,27.000000000001467,77.77777777777321
2008-12-03,Post-NY,1.285,1.2718,1.2681,1.2717,1.2718,1.2779,27.000000000001467,60.99999999999994,27.000000000001467,100.0
2008-12-04,Asia,1.2777,1.2744,1.2734,1.2738,1.2742,1.2748,9.00000000000123,5.999999999999339,40.99999999999993,21.951219512198158
2008-12-04,London,1.28,1.2782,1.2748,1.2776,1.278,1.276,15.000000000000568,-20.000000000000018,40.99999999999993,36.58536585365999
2008-12-04,NY,1.2751,1.2688,1.2629,1.2684,1.2687,1.2679,40.99999999999993,-7.999999999999119,40.99999999999993,100.0
2008-12-04,Post-Asia,1.2785,1.2752,1.2746,1.2749,1.2749,1.2782,11.999999999998678,33.00000000000081,40.99999999999993,29.268292682923658
2008-12-04,Post-London,1.2784,1.2761,1.268,1.2753,1.2758,1.2688,15.000000000000568,-70.00000000000117,40.99999999999993,36.58536585365999
2008-12-04,Post-NY,1.2798,1.2782,1.2634,1.2778,1.2782,1.2724,21.999999999999797,-58.00000000000027,40.99999999999993,53.658536585365454
2008-12-07,Asia,1.2788,1.2767,1.2742,1.2763,1.2763,1.2762,10.999999999998789,-0.9999999999998899,19.000000000000128,57.894736842098496
2008-12-07,London,1.2917,1.2819,1.281,1.281,1.2818,1.2891,19.000000000000128,72.99999999999862,19.000000000000128,100.0
2008-12-07,NY,1.2951,1.2856,1.2843,1.2851,1.2851,1.2929,15.999999999998238,78.00000000000028,19.000000000000128,84.21052631577963
2008-12-07,Post-Asia,1.2832,1.2762,1.2747,1.2758,1.2761,1.2817,11.999999999998678,56.0000000000005,19.000000000000128,63.15789473683472
2008-12-07,Post-London,1.2904,1.2892,1.2845,1.289,1.289,1.2852,10.000000000001119,-38.000000000000256,19.000000000000128,52.63157894737396
2008-12-07,Post-NY,1.2969,1.2735,1.2721,1.2735,1.2735,1.2965,13.000000000000789,229.9999999999991,19.000000000000128,68.42105263158264
2008-12-08,Asia,1.2921,1.2915,1.2858,1.2915,1.2915,1.2875,11.000000000001009,-40.000000000000036,24.000000000001798,45.8333333333341
2008-12-08,London,1.2891,1.2876,1.2828,1.2873,1.2876,1.2865,19.000000000000128,-11.000000000001009,24.000000000001798,79.16666666666127
2008-12-08,NY,1.2918,1.2864,1.2801,1.2857,1.2864,1.2897,16.00000000000046,33.00000000000081,24.000000000001798,66.66666666666359
2008-12-08,Post-Asia,1.2891,1.2875,1.2865,1.2873,1.2874,1.2877,8.999999999999009,2.9999999999996696,24.000000000001798,37.49999999999306
2008-12-08,Post-London,1.2895,1.2886,1.2816,1.2864,1.2866,1.2865,21.999999999999797,-0.9999999999998899,24.000000000001798,91.66666666665895
2008-12-08,Post-NY,1.3003,1.2963,1.289,1.2957,1.2961,1.2929,24.000000000001798,-32.00000000000092,24.000000000001798,100.0
2008-12-09,Asia,1.2962,1.2934,1.2913,1.2933,1.2933,1.2959,9.00000000000123,26.000000000001577,21.999999999999797,40.909090909096875
2008-12-09,London,1.3005,1.2955,1.2929,1.2951,1.2955,1.2935,20.999999999999908,-20.000000000000018,21.999999999999797,95.45454545454591
2008-12-09,NY,1.3041,1.2939,1.2924,1.293,1.2939,1.2989,20.000000000000018,49.999999999998934,21.999999999999797,90.90909090909183
2008-12-09,Post-Asia,1.2961,1.296,1.2932,1.2957,1.296,1.2954,9.00000000000123,-5.999999999999339,21.999999999999797,40.909090909096875
2008-12-09,Post-London,1.2957,1.2935,1.2905,1.2933,1.2934,1.2938,12.000000000000899,3.9999999999995595,21.999999999999797,54.54545454545914
2008-12-09,Post-NY,1.3072,1.2928,1.2918,1.2925,1.2928,1.3024,21.999999999999797,96.00000000000053,21.999999999999797,100.0
2008-12-10,Asia,1.3065,1.3022,1.3016,1.302,1.3022,1.3049,10.000000000001119,26.999999999999247,26.999999999999247,37.03703703704221
2008-12-10,London,1.3152,1.313,1.3084,1.3126,1.313,1.314,19.000000000000128,10.000000000001119,26.999999999999247,70.3703703703728
2008-12-10,NY,1.328,1.3238,1.3206,1.323,1.3235,1.3233,18.000000000000238,-1.9999999999997797,26.999999999999247,66.6666666666694
2008-12-10,Post-Asia,1.316,1.3052,1.3043,1.305,1.305,1.3132,23.999999999999577,81.99999999999986,26.999999999999247,88.88888888888981
2008-12-10,Post-London,1.3248,1.3141,1.3123,1.3138,1.3139,1.3236,15.000000000000568,97.00000000000043,26.999999999999247,55.55555555555921
2008-12-10,Post-NY,1.3408,1.3027,1.3003,1.3022,1.3022,1.3354,26.999999999999247,331.999999999999,26.999999999999247,100.0
2008-12-11,Asia,1.3408,1.3324,1.3301,1.3323,1.3323,1.3369,38.000000000000256,45.999999999999375,38.000000000000256,100.0
2008-12-11,London,1.3388,1.3283,1.3254,1.3275,1.3282,1.3355,19.000000000000128,72.99999999999862,38.000000000000256,50.0
2008-12-11,NY,1.3417,1.3348,1.3335,1.3344,1.3344,1.3374,29.999999999998916,29.999999999998916,38.000000000000256,78.94736842104925
2008-12-11,Post-Asia,1.3387,1.3373,1.3261,1.3368,1.3368,1.3281,20.000000000000018,-86.9999999999993,38.000000000000256,52.63157894736812
2008-12-11,Post-London,1.3368,1.3364,1.3264,1.3356,1.3356,1.3345,19.000000000000128,-10.999999999998789,38.000000000000256,50.0
2008-12-11,Post-NY,1.3389,1.3357,1.3308,1.3349,1.3353,1.3371,18.000000000000238,18.000000000000238,38.000000000000256,47.36842105263189
2008-12-14,Asia,1.3499,1.3447,1.3438,1.3444,1.3446,1.349,9.999999999998899,43.999999999999595,23.999999999999577,41.66666666666281
2008-12-14,London,1.3493,1.3475,1.3431,1.347,1.3475,1.3464,19.000000000000128,-10.999999999998789,23.999999999999577,79.16666666666859
2008-12-14,NY,1.3704,1.3512,1.3491,1.3508,1.3512,1.3675,21.999999999999797,162.9999999999998,23.999999999999577,91.66666666666744
2008-12-14,Post-Asia,1.3501,1.3491,1.3467,1.349,1.3491,1.3477,12.999999999998568,-14.000000000000679,23.999999999999577,54.166666666661655
2008-12-14,Post-London,1.3518,1.3467,1.345,1.3465,1.3465,1.3511,16.00000000000046,45.999999999999375,23.999999999999577,66.66666666666976
2008-12-14,Post-NY,1.3724,1.3372,1.3371,1.3372,1.3372,1.369,23.999999999999577,318.0000000000005,23.999999999999577,100.0
2008-12-15,Asia,1.3738,1.3697,1.3693,1.3694,1.3697,1.373,16.00000000000046,33.00000000000081,52.99999999999861,30.18867924528468
2008-12-15,London,1.3721,1.3716,1.3631,1.3715,1.3715,1.3651,14.000000000000679,-63.999999999999616,52.99999999999861,26.415094339624616
2008-12-15,NY,1.3778,1.369,1.3684,1.3684,1.3684,1.3762,27.000000000001467,78.00000000000028,52.99999999999861,50.9433962264192
2008-12-15,Post-Asia,1.3739,1.373,1.3705,1.3727,1.3729,1.3716,12.999999999998568,-13.000000000000789,52.99999999999861,24.528301886790395
2008-12-15,Post-London,1.3719,1.3656,1.3635,1.3652,1.3652,1.3685,12.999999999998568,33.00000000000081,52.99999999999861,24.528301886790395
2008-12-15,Post-NY,1.4149,1.3689,1.3688,1.3689,1.3689,1.4011,52.99999999999861,322.00000000000006,52.99999999999861,100.0
2008-12-16,Asia,1.4194,1.4068,1.4043,1.4065,1.4067,1.4141,18.000000000000238,73.99999999999851,52.99999999999861,33.96226415094474
2008-12-16,London,1.4167,1.4059,1.401,1.4054,1.4054,1.4092,33.00000000000081,38.000000000000256,52.99999999999861,62.264150943399386
2008-12-16,NY,1.444,1.4064,1.4047,1.4058,1.4059,1.4328,52.99999999999861,269.0000000000015,52.99999999999861,100.0
2008-12-16,Post-Asia,1.4147,1.4147,1.4047,1.414,1.414,1.4055,21.999999999999797,-84.99999999999952,52.99999999999861,41.50943396226486
2008-12-16,Post-London,1.4134,1.4095,1.4033,1.4092,1.4093,1.406,15.000000000000568,-33.00000000000081,52.99999999999861,28.301886792454646
2008-12-16,Post-NY,1.4425,1.4022,1.3999,1.3999,1.3999,1.4421,29.000000000001247,422.00000000000017,52.99999999999861,54.71698113207927
2008-12-17,Asia,1.4448,1.4435,1.4396,1.4427,1.4434,1.4435,21.999999999999797,0.9999999999998899,88.99999999999908,24.719101123595536
2008-12-17,London,1.4721,1.4421,1.4349,1.4416,1.442,1.4618,86.9999999999993,198.0000000000004,88.99999999999908,97.75280898876427
2008-12-17,NY,1.4659,1.4649,1.4393,1.4644,1.4646,1.4479,47.999999999999154,-166.99999999999937,88.99999999999908,53.932584269662534
2008-12-17,Post-Asia,1.4495,1.4438,1.4408,1.4435,1.4436,1.4421,29.999999999998916,-15.000000000000568,88.99999999999908,33.70786516853846
2008-12-17,Post-London,1.4698,1.4629,1.4541,1.4616,1.4617,1.4647,38.000000000000256,29.999999999998916,88.99999999999908,42.69662921348388
2008-12-17,Post-NY,1.4481,1.4425,1.4184,1.4422,1.4422,1.4248,88.99999999999908,-173.9999999999986,88.99999999999908,100.0
2008-12-18,Asia,1.4308,1.4249,1.4206,1.4245,1.4247,1.4264,22.999999999999687,16.999999999998128,49.999999999998934,46.000000000000355
2008-12-18,London,1.4309,1.4265,1.4053,1.4261,1.4263,1.4095,49.999999999998934,-167.99999999999926,49.999999999998934,100.0
2008-12-18,NY,1.3992,1.399,1.3878,1.3976,1.3988,1.3934,38.000000000000256,-54.00000000000071,49.999999999998934,76.00000000000213
2008-12-18,Post-Asia,1.4297,1.4265,1.4214,1.4263,1.4265,1.4262,26.999999999999247,-3.00000000000189,49.999999999998934,53.999999999999645
2008-12-18,Post-London,1.4099,1.4099,1.393,1.4087,1.4096,1.3989,42.9999999999997,-106.99999999999932,49.999999999998934,86.00000000000124
2008-12-18,Post-NY,1.4312,1.4254,1.3827,1.4244,1.4246,1.3909,27.999999999999137,-337.0000000000006,49.999999999998934,55.999999999999474
2008-12-21,Asia,1.4029,1.4019,1.3953,1.401,1.401,1.3975,16.00000000000046,-35.00000000000058,29.999999999998916,53.33333333333678
2008-12-21,London,1.4127,1.402,1.4001,1.4001,1.4001,1.4125,25.999999999999357,124.00000000000189,29.999999999998916,86.66666666666765
2008-12-21,NY,1.403,1.3989,1.392,1.3986,1.3986,1.3926,26.000000000001577,-60.00000000000006,29.999999999998916,86.66666666667506
2008-12-21,Post-Asia,1.4032,1.3979,1.3973,1.3976,1.3976,1.3999,15.000000000000568,22.999999999999687,29.999999999998916,50.000000000003695
2008-12-21,Post-London,1.4124,1.4124,1.3949,1.4118,1.4124,1.3987,29.999999999998916,-137.00000000000045,29.999999999998916,100.0
2008-12-21,Post-NY,1.4049,1.3944,1.3905,1.3936,1.3939,1.3946,26.999999999999247,7.0000000000014495,29.999999999998916,90.00000000000074
2008-12-22,Asia,1.402,1.3974,1.3963,1.3974,1.3974,1.3981,10.999999999998789,6.999999999999229,22.000000000002018,49.99999999998991
2008-12-22,London,1.4023,1.3994,1.3953,1.399,1.3991,1.396,16.999999999998128,-31.000000000001027,22.000000000002018,77.27272727271168
2008-12-22,NY,1.4014,1.3991,1.3924,1.3983,1.3983,1.3939,19.000000000000128,-44.00000000000182,22.000000000002018,86.36363636362903
2008-12-22,Post-Asia,1.4011,1.398,1.3979,1.398,1.398,1.3992,17.000000000000348,12.000000000000899,22.000000000002018,77.27272727272177
2008-12-22,Post-London,1.4017,1.3962,1.3958,1.3958,1.3959,1.3985,15.000000000000568,26.000000000001577,22.000000000002018,68.1818181818145
2008-12-22,Post-NY,1.398,1.3947,1.3922,1.3941,1.3947,1.3928,22.000000000002018,-19.000000000000128,22.000000000002018,100.0
2008-12-23,Asia,1.3981,1.3945,1.3938,1.3942,1.3942,1.3959,10.999999999998789,16.999999999998128,19.000000000000128,57.894736842098496
2008-12-23,London,1.4001,1.3973,1.3948,1.3972,1.3973,1.399,13.999999999998458,17.000000000000348,19.000000000000128,73.68421052630718
2008-12-23,NY,1.4015,1.3998,1.3987,1.399,1.3991,1.3989,11.000000000001009,-1.9999999999997797,19.000000000000128,57.894736842110184
2008-12-23,Post-Asia,1.3983,1.396,1.3958,1.3958,1.3958,1.3972,7.999999999999119,14.000000000000679,19.000000000000128,42.105263157889816
2008-12-23,Post-London,1.4021,1.3992,1.398,1.399,1.3991,1.399,13.999999999998458,-0.9999999999998899,19.000000000000128,73.68421052630718
2008-12-23,Post-NY,1.4014,1.3928,1.3917,1.3919,1.3927,1.4005,19.000000000000128,78.00000000000028,19.000000000000128,100.0
2008-12-25,NY,1.412,1.4083,1.404,1.4081,1.4082,1.4056,15.999999999998238,-25.999999999999357,15.999999999998238,100.0
2008-12-25,Post-London,1.4083,1.4066,1.4064,1.4066,1.4066,1.4083,8.999999999999009,17.000000000000348,15.999999999998238,56.25
2008-12-25,Post-NY,1.4094,1.4058,1.4015,1.4055,1.4057,1.4031,14.000000000000679,-25.999999999999357,15.999999999998238,87.50000000001388
2008-12-28,Asia,1.4176,1.4137,1.413,1.413,1.413,1.4154,10.000000000001119,23.999999999999577,58.00000000000027,17.241379310346677
2008-12-28,London,1.4291,1.4209,1.4204,1.4204,1.4204,1.4281,16.999999999998128,76.99999999999818,58.00000000000027,29.310344827582842
2008-12-28,NY,1.4317,1.4277,1.4235,1.427,1.4277,1.4239,20.000000000000018,-38.000000000000256,58.00000000000027,34.48275862068952
2008-12-28,Post-Asia,1.4216,1.4156,1.415,1.4151,1.4153,1.4202,19.000000000000128,48.99999999999905,58.00000000000027,32.75862068965524
2008-12-28,Post-London,1.4365,1.4284,1.4274,1.428,1.4282,1.4276,21.000000000002128,-5.999999999999339,58.00000000000027,36.20689655172764
2008-12-28,Post-NY,1.4252,1.4071,1.3923,1.4071,1.4071,1.393,58.00000000000027,-141.0,58.00000000000027,100.0
2008-12-29,Asia,1.4138,1.4067,1.4061,1.4061,1.4064,1.4101,22.999999999999687,36.999999999998145,30.999999999998806,74.19354838709862
2008-12-29,London,1.4195,1.4013,1.3991,1.4003,1.4013,1.4181,30.999999999998806,167.99999999999926,30.999999999998806,100.0
2008-12-29,NY,1.418,1.4102,1.4085,1.4096,1.41,1.4146,27.000000000001467,46.00000000000159,30.999999999998806,87.09677419355647
2008-12-29,Post-Asia,1.4109,1.4103,1.3997,1.4101,1.4103,1.4014,20.000000000000018,-89.00000000000131,30.999999999998806,64.51612903226061
2008-12-29,Post-London,1.4224,1.4185,1.41,1.4181,1.4184,1.4101,23.999999999999577,-83.00000000000196,30.999999999998806,77.4193548387113
2008-12-29,Post-NY,1.4147,1.3929,1.392,1.3929,1.3929,1.4059,22.999999999999687,129.999999999999,30.999999999998806,74.19354838709862
2008-12-30,Asia,1.4133,1.4133,1.4048,1.4133,1.4133,1.4086,12.000000000000899,-46.99999999999926,32.00000000000092,37.500000000001734
2008-12-30,London,1.4141,1.4136,1.4051,1.4129,1.4136,1.4094,18.000000000000238,-41.999999999999815,32.00000000000092,56.24999999999913
2008-12-30,NY,1.3997,1.3959,1.3852,1.3953,1.3958,1.39,32.00000000000092,-58.00000000000027,32.00000000000092,100.0
2008-12-30,Post-Asia,1.4145,1.4086,1.4076,1.4085,1.4085,1.4137,31.000000000001027,51.999999999998714,32.00000000000092,96.87500000000043
2008-12-30,Post-London,1.4101,1.4095,1.3945,1.4091,1.4092,1.3957,20.999999999999908,-135.00000000000068,32.00000000000092,65.62499999999784
2008-12-30,Post-NY,1.415,1.406,1.3889,1.406,1.406,1.397,26.999999999999247,-89.99999999999898,32.00000000000092,84.37499999999523
2009-01-01,Asia,1.4019,1.4019,1.3861,1.4019,1.4019,1.387,24.999999999999467,-148.99999999999915,27.000000000001467,92.59259259258559
2009-01-01,London,1.3971,1.3844,1.3842,1.3842,1.3842,1.3949,20.000000000000018,106.99999999999932,27.000000000001467,74.07407407407011
2009-01-01,NY,1.3988,1.3867,1.3859,1.3862,1.3866,1.3937,21.999999999999797,70.99999999999883,27.000000000001467,81.48148148147631
2009-01-01,Post-Asia,1.3887,1.3874,1.3842,1.3864,1.3866,1.3843,11.000000000001009,-22.999999999999687,27.000000000001467,40.74074074074227
2009-01-01,Post-London,1.3959,1.3954,1.3865,1.3948,1.395,1.3865,13.000000000000789,-84.99999999999952,27.000000000001467,48.14814814814845
2009-01-01,Post-NY,1.403,1.4005,1.3842,1.4005,1.4005,1.3923,27.000000000001467,-81.99999999999986,27.000000000001467,100.0
2009-01-04,Asia,1.3953,1.3949,1.3844,1.3945,1.3946,1.3885,20.999999999999908,-60.99999999999994,34.000000000000696,61.7647058823514
2009-01-04,London,1.3945,1.394,1.3657,1.3934,1.3936,1.3678,34.000000000000696,-258.00000000000045,34.000000000000696,100.0
2009-01-04,NY,1.365,1.3567,1.3561,1.3561,1.3564,1.3637,23.999999999999577,72.99999999999862,34.000000000000696,70.58823529411495
2009-01-04,Post-Asia,1.3937,1.3884,1.3878,1.3883,1.3884,1.3937,20.000000000000018,52.99999999999861,34.000000000000696,58.82352941176355
2009-01-04,Post-London,1.3709,1.368,1.3555,1.3677,1.3677,1.3563,20.999999999999908,-113.99999999999855,34.000000000000696,61.7647058823514
2009-01-04,Post-NY,1.3965,1.3914,1.3548,1.3907,1.391,1.3637,22.999999999999687,-273.000000000001,34.000000000000696,67.6470588235271
2009-01-05,Asia,1.362,1.3596,1.3531,1.3594,1.3595,1.3558,33.00000000000081,-37.00000000000037,33.00000000000081,100.0
2009-01-05,London,1.3568,1.3547,1.3399,1.3539,1.354,1.3435,20.999999999999908,-105.00000000000176,33.00000000000081,63.63636363636179
2009-01-05,NY,1.3448,1.334,1.332,1.3336,1.3338,1.3378,22.999999999999687,40.000000000000036,33.00000000000081,69.69696969696703
2009-01-05,Post-Asia,1.3556,1.3556,1.3505,1.3547,1.3556,1.3541,18.000000000000238,-14.999999999998348,33.00000000000081,54.54545454545393
2009-01-05,Post-London,1.3432,1.3432,1.3314,1.3406,1.3432,1.3337,25.999999999999357,-94.99999999999842,33.00000000000081,78.78787878787492
2009-01-05,Post-NY,1.3662,1.3638,1.338,1.3636,1.3638,1.3539,25.999999999999357,-98.99999999999798,33.00000000000081,78.78787878787492
2009-01-06,Asia,1.3545,1.3488,1.3434,1.348,1.348,1.3518,29.999999999998916,37.99999999999804,29.999999999998916,100.0
2009-01-06,London,1.3626,1.3486,1.3465,1.348,1.3486,1.3588,26.000000000001577,101.99999999999987,29.999999999998916,86.66666666667506
2009-01-06,NY,1.3749,1.3598,1.3585,1.3594,1.3597,1.3651,29.000000000001247,54.00000000000071,29.999999999998916,96.66666666667432
2009-01-06,Post-Asia,1.3535,1.3518,1.3481,1.3517,1.3517,1.3485,14.000000000000679,-31.999999999998696,29.999999999998916,46.666666666670615
2009-01-06,Post-London,1.3652,1.3591,1.358,1.3583,1.3587,1.3598,19.000000000000128,10.999999999998789,29.999999999998916,63.33333333333605
2009-01-06,Post-NY,1.3726,1.3538,1.3474,1.3535,1.3538,1.3647,29.999999999998916,109.00000000000132,29.999999999998916,100.0
2009-01-07,Asia,1.3637,1.358,1.3575,1.3575,1.3579,1.3635,14.000000000000679,55.99999999999827,35.99999999999825,38.888888888892666
2009-01-07,London,1.3666,1.3661,1.3536,1.3651,1.3661,1.3587,19.000000000000128,-74.00000000000074,35.99999999999825,52.7777777777807
2009-01-07,NY,1.3801,1.3618,1.3607,1.3607,1.3618,1.372,35.99999999999825,102.00000000000209,35.99999999999825,100.0
2009-01-07,Post-Asia,1.3668,1.3636,1.3609,1.363,1.3634,1.3662,16.00000000000046,28.000000000001357,35.99999999999825,44.444444444447875
2009-01-07,Post-London,1.3641,1.3585,1.3538,1.3571,1.3585,1.3617,23.999999999999577,31.999999999998696,35.99999999999825,66.66666666666873
2009-01-07,Post-NY,1.3772,1.3651,1.3561,1.3645,1.3648,1.3704,24.000000000001798,56.0000000000005,35.99999999999825,66.6666666666749
2009-01-08,Asia,1.3679,1.3674,1.3634,1.3668,1.3668,1.365,12.000000000000899,-18.000000000000238,81.00000000000219,14.814814814815524
2009-01-08,London,1.3712,1.3677,1.3639,1.367,1.367,1.3692,17.000000000000348,21.999999999999797,81.00000000000219,20.987654320987517
2009-01-08,NY,1.3754,1.3697,1.3471,1.3691,1.3693,1.3511,81.00000000000219,-181.99999999999994,81.00000000000219,100.0
2009-01-08,Post-Asia,1.369,1.3649,1.3648,1.3649,1.3649,1.3669,17.000000000000348,20.000000000000018,81.00000000000219,20.987654320987517
2009-01-08,Post-London,1.3734,1.3717,1.3662,1.3695,1.3696,1.3692,21.999999999999797,-3.9999999999995595,81.00000000000219,27.16049382715951
2009-01-08,Post-NY,1.3722,1.3706,1.3417,1.3702,1.3702,1.348,24.999999999999467,-221.99999999999997,81.00000000000219,30.864197530862707
2009-01-09,Post-NY,1.3479,1.3479,1.3479,1.3479,1.3479,1.3479,0.0,0.0,0.0,0.0
2009-01-11,Asia,1.3439,1.3411,1.3375,1.3409,1.3411,1.339,16.00000000000046,-20.999999999999908,36.000000000000476,44.44444444444513
2009-01-11,London,1.3439,1.342,1.3327,1.3417,1.3418,1.3378,18.000000000000238,-40.000000000000036,36.000000000000476,50.0
2009-01-11,NY,1.3437,1.3433,1.3292,1.3426,1.3433,1.3357,36.000000000000476,-75.9999999999983,36.000000000000476,100.0
2009-01-11,Post-Asia,1.3427,1.3391,1.3379,1.339,1.3391,1.3417,10.000000000001119,25.999999999999357,36.000000000000476,27.77777777778052
2009-01-11,Post-London,1.3447,1.338,1.3363,1.3371,1.3377,1.3434,26.000000000001577,57.000000000000384,36.000000000000476,72.22222222222565
2009-01-11,Post-NY,1.3482,1.3482,1.3332,1.3478,1.3482,1.3364,33.99999999999848,-118.00000000000033,36.000000000000476,94.44444444443897
2009-01-12,Asia,1.3339,1.3311,1.3305,1.3307,1.331,1.3332,13.000000000000789,21.999999999999797,35.99999999999825,36.11111111111506
2009-01-12,London,1.3314,1.3262,1.3223,1.3256,1.3257,1.3296,18.000000000000238,38.999999999997925,35.99999999999825,50.000000000003084
2009-01-12,NY,1.3296,1.3291,1.317,1.3284,1.3286,1.3177,29.000000000001247,-108.99999999999909,35.99999999999825,80.55555555556293
2009-01-12,Post-Asia,1.3331,1.3331,1.3247,1.3324,1.3331,1.3256,35.99999999999825,-75.00000000000063,35.99999999999825,100.0
2009-01-12,Post-London,1.3334,1.3297,1.3268,1.3285,1.3297,1.3285,19.000000000000128,-12.000000000000899,35.99999999999825,52.7777777777807
2009-01-12,Post-NY,1.3375,1.3364,1.3142,1.336,1.336,1.3183,18.000000000000238,-177.00000000000048,35.99999999999825,50.000000000003084
2009-01-13,Asia,1.3286,1.3217,1.3214,1.3214,1.3214,1.326,11.999999999998678,46.00000000000159,31.000000000001027,38.70967741934929
2009-01-13,London,1.3338,1.3303,1.3191,1.3299,1.3303,1.3205,26.999999999999247,-98.00000000000031,31.000000000001027,87.09677419354307
2009-01-13,NY,1.3206,1.3191,1.3095,1.3179,1.3188,1.3166,31.000000000001027,-21.999999999999797,31.000000000001027,100.0
2009-01-13,Post-Asia,1.3317,1.3262,1.3259,1.3259,1.3259,1.3302,13.999999999998458,42.9999999999997,31.000000000001027,45.161290322574175
2009-01-13,Post-London,1.3263,1.3218,1.3183,1.3206,1.3206,1.3189,17.000000000000348,-17.000000000000348,31.000000000001027,54.83870967741866
2009-01-13,Post-NY,1.3229,1.3184,1.3135,1.3181,1.3184,1.3193,21.999999999999797,8.999999999999009,31.000000000001027,70.96774193548086
2009-01-14,Asia,1.3189,1.3175,1.315,1.3173,1.3175,1.3181,12.000000000000899,6.00000000000156,52.00000000000094,23.076923076924388
2009-01-14,London,1.3236,1.319,1.3137,1.3185,1.3187,1.3153,31.999999999998696,-34.000000000000696,52.00000000000094,61.53846153845792
2009-01-14,NY,1.3245,1.3116,1.3028,1.3103,1.3103,1.3065,52.00000000000094,-38.000000000000256,52.00000000000094,100.0
2009-01-14,Post-Asia,1.3213,1.3182,1.3169,1.3177,1.3182,1.3186,12.000000000000899,3.9999999999995595,52.00000000000094,23.076923076924388
2009-01-14,Post-London,1.3202,1.316,1.309,1.3154,1.3154,1.3102,39.00000000000014,-51.999999999998714,52.00000000000094,74.99999999999892
2009-01-14,Post-NY,1.3222,1.3192,1.3057,1.3189,1.3191,1.3116,19.000000000000128,-74.99999999999841,52.00000000000094,36.53846153846113
2009-01-15,Asia,1.3256,1.3156,1.315,1.315,1.3151,1.3223,17.999999999998018,72.00000000000095,30.999999999998806,58.0645161290281
2009-01-15,London,1.3264,1.3245,1.3189,1.3242,1.3242,1.324,20.000000000000018,-1.9999999999997797,30.999999999998806,64.51612903226061
2009-01-15,NY,1.3346,1.3275,1.3213,1.3262,1.3262,1.3253,30.999999999998806,-9.00000000000123,30.999999999998806,100.0
2009-01-15,Post-Asia,1.3279,1.323,1.3209,1.3222,1.3222,1.3243,20.000000000000018,20.999999999999908,30.999999999998806,64.51612903226061
2009-01-15,Post-London,1.332,1.3245,1.3224,1.324,1.3241,1.3263,18.000000000000238,21.999999999999797,30.999999999998806,58.06451612903526
2009-01-15,Post-NY,1.3311,1.3126,1.3111,1.3111,1.3111,1.3268,21.999999999999797,157.00000000000048,30.999999999998806,70.96774193548595
